product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep,source,transaction_id,product_name,units_sold,total_revenue
,2024-07-01,,Asia,,,Clothing,,59.99,New,,Debit Card,Online,,Online,10183.0,Levi's 511 Slim Fit Jeans,3.0,179.97
,2024-07-02,,North America,,,Books,,12.99,New,,Credit Card,Online,,Online,10184.0,The Martian by Andy Weir,2.0,25.98
,2024-07-03,,Europe,,,Beauty Products,,190.0,New,,PayPal,Online,,Online,10185.0,La Mer Crème de la Mer Moisturizer,1.0,190.0
,2024-07-04,,Asia,,,Sports,,499.95,New,,Credit Card,Online,,Online,10186.0,Polar Vantage V2,1.0,499.95
,2024-07-05,,North America,,,Electronics,,399.0,New,,Credit Card,Online,,Online,10187.0,Sonos Beam Soundbar,1.0,399.0
,2024-07-06,,Europe,,,Home Appliances,,199.0,New,,PayPal,Online,,Online,10188.0,Anova Precision Cooker,2.0,398.0
,2024-07-07,,Asia,,,Clothing,,34.99,New,,Debit Card,Online,,Online,10189.0,Nike Dri-FIT Training Shorts,4.0,139.96
,2024-07-08,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10190.0,The Catcher in the Rye by J.D. Salinger,3.0,32.97
,2024-07-09,,Europe,,,Beauty Products,,18.0,New,,PayPal,Online,,Online,10191.0,Glossier Cloud Paint,1.0,18.0
,2024-07-10,,Asia,,,Sports,,169.95,New,,Credit Card,Online,,Online,10192.0,TRX All-in-One Suspension Training System,1.0,169.95
,2024-07-11,,North America,,,Electronics,,199.99,New,,Credit Card,Online,,Online,10193.0,Logitech G Pro X Wireless Gaming Headset,1.0,199.99
,2024-07-12,,Europe,,,Home Appliances,,199.95,New,,PayPal,Online,,Online,10194.0,Breville Smart Coffee Grinder Pro,1.0,199.95
,2024-07-13,,Asia,,,Clothing,,179.99,New,,Debit Card,Online,,Online,10195.0,Adidas Ultraboost Running Shoes,2.0,359.98
,2024-07-14,,North America,,,Books,,11.99,New,,Credit Card,Online,,Online,10196.0,The Road by Cormac McCarthy,2.0,23.98
,2024-07-15,,Europe,,,Beauty Products,,125.0,New,,PayPal,Online,,Online,10197.0,Tom Ford Black Orchid Perfume,1.0,125.0
,2024-07-16,,Asia,,,Sports,,449.99,New,,Credit Card,Online,,Online,10198.0,GoPro HERO9 Black,1.0,449.99
,2024-07-17,,North America,,,Electronics,,179.0,New,,Credit Card,Online,,Online,10199.0,Apple TV 4K,2.0,358.0
,2024-07-18,,Europe,,,Home Appliances,,99.95,New,,PayPal,Online,,Online,10200.0,Instant Pot Duo Nova,1.0,99.95
,2024-07-19,,Asia,,,Clothing,,59.99,New,,Debit Card,Online,,Online,10201.0,Gap 1969 Original Fit Jeans,3.0,179.97
,2024-07-20,,North America,,,Books,,14.99,New,,Credit Card,Online,,Online,10202.0,The Goldfinch by Donna Tartt,2.0,29.98
,2024-07-21,,Europe,,,Beauty Products,,52.0,New,,PayPal,Online,,Online,10203.0,Dr. Jart+ Cicapair Tiger Grass Color Correcting Treatment,1.0,52.0
,2024-07-22,,Asia,,,Sports,,399.99,New,,Credit Card,Online,,Online,10204.0,Yeti Tundra Haul Portable Wheeled Cooler,1.0,399.99
,2024-07-23,,North America,,,Electronics,,299.99,New,,Credit Card,Online,,Online,10205.0,Samsung Galaxy Watch 4,1.0,299.99
,2024-07-24,,Europe,,,Home Appliances,,379.99,New,,PayPal,Online,,Online,10206.0,KitchenAid Stand Mixer,1.0,379.99
,2024-07-25,,Asia,,,Clothing,,98.0,New,,Debit Card,Online,,Online,10207.0,Lululemon Wunder Under High-Rise Leggings,2.0,196.0
,2024-07-26,,North America,,,Books,,16.99,New,,Credit Card,Online,,Online,10208.0,The Great Alone by Kristin Hannah,3.0,50.97
,2024-07-27,,Europe,,,Beauty Products,,79.0,New,,PayPal,Online,,Online,10209.0,Caudalie Vinoperfect Radiance Serum,1.0,79.0
,2024-07-28,,Asia,,,Sports,,129.0,New,,Credit Card,Online,,Online,10210.0,Bose SoundLink Color Bluetooth Speaker II,1.0,129.0
,2024-07-29,,North America,,,Electronics,,749.99,New,,Credit Card,Online,,Online,10211.0,Canon EOS Rebel T7i DSLR Camera,1.0,749.99
,2024-07-30,,Europe,,,Home Appliances,,169.99,New,,PayPal,Online,,Online,10212.0,Keurig K-Elite Coffee Maker,2.0,339.98
,2024-07-31,,Asia,,,Clothing,,9.9,New,,Debit Card,Online,,Online,10213.0,Uniqlo Airism Seamless Boxer Briefs,4.0,39.6
,2024-08-01,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10214.0,The Girl with the Dragon Tattoo by Stieg Larsson,3.0,32.97
,2024-08-02,,Europe,,,Beauty Products,,29.0,New,,PayPal,Online,,Online,10215.0,L'Occitane Shea Butter Hand Cream,2.0,58.0
,2024-08-03,,Asia,,,Sports,,349.99,New,,Credit Card,Online,,Online,10216.0,YETI Tundra 65 Cooler,1.0,349.99
,2024-08-04,,North America,,,Electronics,,2399.0,New,,Credit Card,Online,,Online,10217.0,Apple MacBook Pro 16-inch,1.0,2399.0
,2024-08-05,,Europe,,,Home Appliances,,449.99,New,,PayPal,Online,,Online,10218.0,iRobot Braava Jet M6,1.0,449.99
,2024-08-06,,Asia,,,Clothing,,49.99,New,,Debit Card,Online,,Online,10219.0,Champion Reverse Weave Hoodie,3.0,149.97
,2024-08-07,,North America,,,Books,,12.99,New,,Credit Card,Online,,Online,10220.0,The Nightingale by Kristin Hannah,2.0,25.98
,2024-08-08,,Europe,,,Beauty Products,,27.0,New,,PayPal,Online,,Online,10221.0,Tarte Shape Tape Concealer,1.0,27.0
,2024-08-09,,Asia,,,Sports,,599.99,New,,Credit Card,Online,,Online,10222.0,Garmin Forerunner 945,1.0,599.99
,2024-08-10,,North America,,,Electronics,,49.99,New,,Credit Card,Online,,Online,10223.0,Amazon Echo Dot (4th Gen),4.0,199.96
,2024-08-11,,Europe,,,Home Appliances,,229.99,New,,PayPal,Online,,Online,10224.0,Philips Sonicare DiamondClean Toothbrush,2.0,459.98
,2024-08-12,,Asia,,,Clothing,,44.99,New,,Debit Card,Online,,Online,10225.0,Old Navy Mid-Rise Rockstar Super Skinny Jeans,2.0,89.98
,2024-08-13,,North America,,,Books,,26.99,New,,Credit Card,Online,,Online,10226.0,The Silent Patient by Alex Michaelides,3.0,80.97
,2024-08-14,,Europe,,,Beauty Products,,6.7,New,,PayPal,Online,,Online,10227.0,The Ordinary Caffeine Solution 5% + EGCG,1.0,6.7
,2024-08-15,,Asia,,,Sports,,149.95,New,,Credit Card,Online,,Online,10228.0,Fitbit Luxe,2.0,299.9
,2024-08-16,,North America,,,Electronics,,169.0,New,,Credit Card,Online,,Online,10229.0,Google Nest Wifi Router,1.0,169.0
,2024-08-17,,Europe,,,Home Appliances,,599.0,New,,PayPal,Online,,Online,10230.0,Anova Precision Oven,1.0,599.0
,2024-08-18,,Asia,,,Clothing,,64.99,New,,Debit Card,Online,,Online,10231.0,Adidas Originals Trefoil Hoodie,4.0,259.96
,2024-08-19,,North America,,,Books,,9.99,New,,Credit Card,Online,,Online,10232.0,Dune by Frank Herbert,2.0,19.98
,2024-08-20,,Europe,,,Beauty Products,,24.0,New,,PayPal,Online,,Online,10233.0,Fresh Sugar Lip Treatment,1.0,24.0
,2024-08-21,,Asia,,,Sports,,32.95,New,,Credit Card,Online,,Online,10234.0,Hydro Flask Standard Mouth Water Bottle,3.0,98.85
,2024-08-22,,North America,,,Electronics,,299.0,New,,Credit Card,Online,,Online,10235.0,Bose QuietComfort 35 II Wireless Headphones,1.0,299.0
,2024-08-23,,Europe,,,Home Appliances,,159.99,New,,PayPal,Online,,Online,10236.0,Nespresso Vertuo Next Coffee and Espresso Maker,1.0,159.99
,2024-08-24,,Asia,,,Clothing,,90.0,New,,Debit Card,Online,,Online,10237.0,Nike Air Force 1 Sneakers,3.0,270.0
,2024-08-25,,North America,,,Books,,10.99,New,,Credit Card,Online,,Online,10238.0,The Handmaid's Tale by Margaret Atwood,3.0,32.97
,2024-08-26,,Europe,,,Beauty Products,,55.0,New,,PayPal,Online,,Online,10239.0,Sunday Riley Luna Sleeping Night Oil,1.0,55.0
,2024-08-27,,Asia,,,Sports,,29.99,New,,Credit Card,Online,,Online,10240.0,Yeti Rambler 20 oz Tumbler,2.0,59.98
